,Unnamed: 0,n,token,lemma,pos
10635,10635,6,.,.,u--------
10636,10636,1,βαῖνε,βαίνω,v2spma---
10637,10637,2,φυγᾷ,φυγή,n-s---fd-
10638,10638,3,πρὸς,πρός,r--------
10639,10639,4,ἀλκάν,ἀλκή,n-s---fa-
10640,10640,5,·,·,u--------
10641,10641,1,βλοσυρόφρονα,βλοσυρόφρων,a-p---na-
10642,10642,2,χλιδᾷ,χλιδάω,v2spia---
10643,10643,1,δύσφορα,δύσφορος,a-p---na-
10644,10644,2,ναῒ,ναῦς,n-p---na-
10645,10645,3,κἀν,εἰς,r--------
10646,10646,4,γᾷ,γῆ,n-s---fd-
10647,10647,5,.,.,u--------
10648,10648,1,γαϊάναξ,γαϊάναξ,n-s---mn-
10649,10649,2,προτάσσου,προτάσσω,v2spme---
10650,10650,3,.,.,u--------
10651,10651,1,σοῦσθε,σεύω,v2ppme---
10652,10652,2,σοῦσθʼ,σεύω,v2ppme---
10653,10653,3,ἐπὶ,ἐπί,r--------
10654,10654,4,βᾶ,βαίνω,v3saia---
10655,10655,5,-,-,u--------
10656,10656,1,ριν,,n-s---fa-
10657,10657,2,ὅπως,ὅπως,c--------
10658,10658,3,ποδῶν,πούς,n-p---mg-
10659,10659,4,ἔχετε,ἔχω,v2ppia---
10660,10660,1,οὐκοῦν,οὔκουν,d--------
10661,10661,2,οὐκοῦν,οὔκουν,d--------
10662,10662,1,τιλμοὶ,τιλμός,n-p---mn-
10663,10663,2,τιλμοὶ,τιλμός,n-p---mn-
10664,10664,3,καὶ,καί,c--------
10665,10665,4,στιγμοί,στιγμός,n-p---mn-
10666,10666,5,",",",",u--------
10667,10667,1,πολυαίμων,πολυαίμων,a-s---fn-
10668,10668,2,φόνιος,φόνιος,a-s---fn-
10669,10669,1,ἀποκοπὰ,ἀποκοπή,n-s---fn-
10670,10670,2,κρατός,κράς,n-s---fg-
10671,10671,3,.,.,u--------
10672,10672,1,σοῦσθε,σεύω,v2ppme---
10673,10673,2,σοῦσθʼ,σεύω,v2ppme---
10674,10674,3,ὀλύμεναι,,v-pppefn-
10675,10675,4,ὀλόμενʼ,ὄλλυμι,a-s---fa-
10676,10676,5,ἐπαμίδα,,n-s---fa-
10677,10677,6,.,.,u--------
10678,10678,1,Χορός,χορός,n-s---mn-
10679,10679,1,εἴθʼ,εἴτε,d--------
10680,10680,2,ἀνὰ,ἀνά,r--------
10681,10681,3,πολύρυτον,πολύρυτος,a-s---na-
10682,10682,1,ἁλμήεντα,ἁλμήεις,a-s---ma-
10683,10683,2,πόρον,πόρος,n-s---ma-
10684,10684,1,δεσποσίῳ,δεσπόσιος,a-s---fd-
10685,10685,2,ξὺν,σύν,r--------
10686,10686,3,ὕβρει,ὕβρις,n-s---fd-
10687,10687,4,",",",",u--------
10688,10688,1,γομφοδέτῳ,γομφόδετος,a-s---nd-
10689,10689,2,τε,τε,g--------
10690,10690,3,δόρει,δόρυ,n-s---nd-
10691,10691,4,διώλου,διόλλυμι,v2saim---
10692,10692,5,.,.,u--------
10693,10693,1,αἵμονες,αἵμων,a-p---fn-
10694,10694,2,ὡς,ὡς,c--------
10695,10695,3,ἐπάμιδα,,d--------
10696,10696,1,ησυδουπιάπιτα,,a-p---na-
10697,10697,1,Κῆρυξ,κῆρυξ,n-s---mn-
10698,10698,1,κελεύω,κελεύω,v1spia---
10699,10699,2,βοᾶν,βοάω,v--pna---
10700,10700,3,μεθέσθαι,μεθίημι,v--anm---
10701,10701,1,ἴχαρ,ἶχαρ,n-s---na-
10702,10702,2,φρενί,φρήν,n-s---fd-
10703,10703,3,τʼ,σύ,a-s---fa-
10704,10704,4,ἄταν,ἄτη,n-s---fa-
10705,10705,5,.,.,u--------
10706,10706,1,ἰοὺ,ἰού,i--------
10707,10707,2,ἰού,ἰού,i--------
10708,10708,3,.,.,u--------
10709,10709,1,λεῖφʼ,λείπω,v2spma---
10710,10710,2,ἕδρανα,ἕδρανον,n-p---na-
10711,10711,3,",",",",u--------
10712,10712,4,κίʼ,κίω,v2spma---
10713,10713,5,ἐς,εἰς,r--------
10714,10714,6,δόρυ,δόρυ,n-----na-
10715,10715,7,.,.,u--------
10716,10716,1,ἀτίετον,ἀτίετος,a-s---fa-
10717,10717,2,ἄπολιν,ἄπολις,n-s---fa-
10718,10718,3,οὐ,οὐ,d--------
10719,10719,4,σέβω,σέβομαι,v1spia---
10720,10720,5,.,.,u--------
10721,10721,1,Χορός,χορός,n-s---mn-
10722,10722,1,μήποτε,μήποτε,d--------
10723,10723,2,πάλιν,πάλιν,d--------
10724,10724,3,ἴδοιμʼ,ὁράω,v1saoa---
10725,10725,1,ἀλφεσίβοιον,ἀλφεσίβοιος,a-s---na-
10726,10726,2,ὕδωρ,ὕδωρ,n-s---na-
10727,10727,3,",",",",u--------
10728,10728,1,ἔνθεν,ἔνθεν,d--------
10729,10729,2,ἀεξόμενον,ἀέξω,v-sppema-
10730,10730,1,ζώφυτον,ζώφυτος,a-s---nn-
10731,10731,2,αἷμα,αἷμα,n-s---nn-
10732,10732,3,βροτοῖσι,βροτός,n-p---md-
10733,10733,4,θάλλει,θάλλω,v3spia---
10734,10734,5,.,.,u--------
10735,10735,1,ἔγγαιος,ἔγγειος,a-s---fn-
10736,10736,2,ἐγὼ,ἐγώ,p-s---mn-
10737,10737,3,βαθυχαῖος,βαθυχάϊος,a-s---mn-
10738,10738,1,βαθρείας,βάθρον,n-p---fa-
10739,10739,2,βαθρείας,βάθρον,n-p---fa-
10740,10740,3,",",",",u--------
10741,10741,4,γέρον,γέρων,n-s---mv-
10742,10742,5,.,.,u--------
10743,10743,1,Κῆρυξ,κῆρυξ,n-s---mn-
10744,10744,1,σὺ,σύ,p-s---mn-
10745,10745,2,δʼ,δέ,g--------
10746,10746,3,ἐν,ἐν,r--------
10747,10747,4,ναῒ,ναῦς,n-s---fd-
10748,10748,5,ναῒ,ναῦς,n-s---fd-
10749,10749,6,βάσῃ,βαίνω,v2sfim---
10750,10750,1,τάχα,τάχα,d--------
10751,10751,2,θέλεος,θέλεος,a-s---fn-
10752,10752,3,ἀθέλεος,ἀθέλητος,a-s---fn-
10753,10753,4,",",",",u--------
10754,10754,1,βίᾳ,βία,n-s---fd-
10755,10755,2,βίᾳ,βία,n-s---fd-
10756,10756,3,τε,τε,g--------
10757,10757,4,πολλᾷ,πολύς,a-s---fd-
10758,10758,5,φροῦδα,φροῦδος,a-p---nn-
10759,10759,6,.,.,u--------
10760,10760,1,βάτεαι,βατέω,v2spie---
10761,10761,2,βαθυμιτροκακὰ,,a-p---na-
10762,10762,3,παθῶν,πάθη,v-sppamn-
10763,10763,1,ὀλόμεναι,ὄλλυμι,v-pppefn-
10764,10764,2,παλάμαις,παλάμη,n-p---fd-
10765,10765,3,.,.,u--------
10766,10766,1,Χορός,χορός,n-s---mn-
10767,10767,1,αἰαῖ,αἰαῖ,i--------
10768,10768,2,αἰαῖ,αἰαῖ,i--------
10769,10769,3,.,.,u--------
10770,10770,1,αἲ,αἴ2,i--------
10771,10771,2,γὰρ,γάρ,g--------
10772,10772,3,δυσπαλάμως,δυσπάλαμος,d--------
10773,10773,4,ὄλοιο,ὄλλυμι,v2saom---
10774,10774,1,διʼ,διά,v3siia---
10775,10775,2,ἁλίρρυτον,ἁλίρρυτος,a-s---na-
10776,10776,3,ἄλσος,ἄλσος,n-s---na-
10777,10777,4,",",",",u--------
10778,10778,1,κατὰ,κατά,r--------
10779,10779,2,Σαρπηδόνιον,Σαρπηδόνιος,a-s---na-
10780,10780,1,χῶμα,χῶμα,n-s---na-
10781,10781,2,πολύψαμμον,πολυψάμαθος,a-s---na-
10782,10782,3,ἀλαθεὶς,ἀλάομαι,v-sapemn-
10783,10783,1,Εὐρεΐαισιν,εὐρέϊος,a-p---fd-
10784,10784,2,αὔραις,αὔρα,n-p---fd-
10785,10785,3,.,.,u--------
10786,10786,1,Κῆρυχ,,n-s---mv-
10787,10787,1,ἴυζε,ἰύζω,v2spma---
10788,10788,2,καὶ,καί,d--------
10789,10789,3,λάκαζε,λακάζω,v2spma---
10790,10790,4,καὶ,καί,c--------
10791,10791,5,κάλει,καλέω,v2spma---
10792,10792,6,θεούς,θεός,n-p---ma-
10793,10793,7,.,.,u--------
10794,10794,1,Αἰγυπτίαν,Αἰγύπτιος,a-s---fa-
10795,10795,2,γὰρ,γάρ,g--------
10796,10796,3,βᾶριν,βᾶρις,n-s---fa-
10797,10797,4,οὐχ,οὐ,d--------
10798,10798,5,ὑπερθορῇ,ὑπερθρῴσκω,v2sfie---
10799,10799,6,.,.,u--------
10800,10800,1,ἴυζε,ἰύζω,v2spma---
10801,10801,2,καὶ,καί,d--------
10802,10802,1,βόα,βοάω,v2spma---
10803,10803,2,",",",",u--------
10804,10804,3,χέον,χέω,v2sama---
10805,10805,4,πικρότερον,πικρός,a-s---mac
10806,10806,5,οἰζύος,ὀϊζύς,n-s---fg-
10807,10807,6,νόμον,νόμος,n-s---ma-
10808,10808,7,.,.,u--------
10809,10809,1,Χορός,χορός,a-s---mn-
10810,10810,1,οἰοῖ,οἴ,i--------
10811,10811,2,οἰοῖ,οἴ,i--------
10812,10812,3,",",",",u--------
10813,10813,1,λύμας,λύμη,n-s---fg-
10814,10814,2,",",",",u--------
10815,10815,3,ᾇ,ὅς,p-s---fd-
10816,10816,4,σὺ,σύ,p-s----n-
10817,10817,5,πρὸ,πρό,r--------
10818,10818,6,γᾶς,γῆ,n-s---fg-
10819,10819,7,ὑλάσκων,ὑλακτέω,v-sppamn-
10820,10820,1,περί,περί,r--------
10821,10821,2,",",",",u--------
10822,10822,3,χάμψα,χάμψα,n-s---mv-
10823,10823,4,",",",",u--------
10824,10824,5,βρυάζεις,βρυάζω,v2spia---
10825,10825,6,·,·,u--------
10826,10826,1,ὃς,ὅς,p-s---mn-
10827,10827,2,ἐπωπᾷ,ἐπωπάω,v3spia---
10828,10828,3,σʼ,σός,d--------
10829,10829,4,",",",",u--------
10830,10830,5,ὁ,ὁ,l-s---mn-
10831,10831,6,μέγας,μέγας,a-s---mn-
10832,10832,1,Νεῖλος,Νεῖλος,n-s---mn-
10833,10833,2,",",",",u--------
10834,10834,3,ὑβρίζοντά,ὑβρίζω,v-pppana-
10835,10835,4,σʼ,σός,v1prsa---
10836,10836,5,ἀποτρέ,,n-d---na-
10837,10837,6,-,-,u--------
10838,10838,1,ψειεν,,v3sa-----
10839,10839,2,ἄιστον,ἄϊστος,a-s---fa-
10840,10840,3,ὕβριν,ὕβρις,n-s---fa-
10841,10841,4,.,.,u--------
10842,10842,1,Κῆρυξ,κῆρυξ,n-s---mv-
10843,10843,1,βαίνειν,βαίνω,v--pna---
10844,10844,2,κελεύω,κελεύω,v1spia---
10845,10845,3,βᾶριν,βᾶρις,n-s---fa-
10846,10846,4,εἰς,εἰς,r--------
10847,10847,5,ἀμφίστροφον,ἀμφίστροφος,a-s---fa-
10848,10848,1,ὅσον,ὅσος,a-s---na-
10849,10849,2,τάχιστα,ταχύς,a-p---na-
10850,10850,3,·,·,u--------
10851,10851,4,μηδέ,μηδέ,c--------
10852,10852,5,τις,τις,p-s---mn-
10853,10853,6,σχολαζέτω,σχολάζω,v3spma---
10854,10854,7,.,.,u--------
10855,10855,1,ὁλκὴ,ὁλκή,n-s---fn-
10856,10856,2,γὰρ,γάρ,g--------
10857,10857,3,οὔτοι,οὔτοι,d--------
10858,10858,4,πλόκαμον,πλόκαμος,n-s---ma-
10859,10859,5,οὐδάμʼ,οὐδαμά,n-s---md-
10860,10860,6,ἅζεται,ἅζομαι,v3spie---
10861,10861,7,.,.,u--------
10862,10862,1,Χορός,χορός,n-s---mn-
10863,10863,1,οἰοῖ,οἴ,i--------
10864,10864,2,",",",",u--------
10865,10865,3,πάτερ,πατήρ,n-s---mv-
10866,10866,4,",",",",u--------
10867,10867,5,βρέτεος,βρέτος,n-s---ng-
10868,10868,6,ἄρος,ἄρος,n-s---nn-
10869,10869,1,ἀτᾷ,ἀτάομαι,v3spia---
10870,10870,2,μʼ,ἐγώ,d--------
10871,10871,3,·,·,u--------
10872,10872,4,·,·,u--------
10873,10873,5,ἅλαδʼ,ἅλς2,d--------
10874,10874,6,ἄγει,ἄγω,v3spia---
10875,10875,1,ἄραχνος,ἄραχνος,a-s---mn-
10876,10876,2,ὡς,ὡς,d--------
10877,10877,3,βάδην,βάδην,d--------
10878,10878,4,.,.,u--------
10879,10879,1,ὄναρ,ὄναρ,n-s---nn-
10880,10880,2,ὄναρ,ὄναρ,n-s---nn-
10881,10881,3,μέλαν,μέλας,a-s---nn-
10882,10882,4,",",",",u--------
10883,10883,1,ὀτοτοτοτοῖ,ὀτοτοῖ,i--------
10884,10884,2,",",",",u--------
10885,10885,1,μᾶ,μᾶ,n-s---fv-
10886,10886,2,Γᾶ,γῆ,n-s---fv-
10887,10887,3,μᾶ,μᾶ,n-s---fv-
10888,10888,4,Γᾶ,γῆ,n-s---fv-
10889,10889,5,",",",",u--------
10890,10890,6,βοὰν,βοή,n-s---fa-
10891,10891,1,φοβερὸν,φοβερός,a-s---fa-
10892,10892,2,ἀπότρεπε,ἀποτρέπω,v2spma---
10893,10893,3,",",",",u--------
10894,10894,1,ὦ,ὦ,i--------
10895,10895,2,πᾶ,πᾶ,n-s---mv-
10896,10896,3,",",",",u--------
10897,10897,4,Γᾶς,γῆ,n-s---fg-
10898,10898,5,παῖ,παῖς,n-s---mv-
10899,10899,6,",",",",u--------
10900,10900,7,Ζεῦ,Ζεύς,n-s---mv-
10901,10901,8,.,.,u--------
10902,10902,1,Κῆρυξ,κῆρυξ,n-s---mn-
10903,10903,1,οὔτοι,οὔτοι,d--------
10904,10904,2,φοβοῦμαι,φοβέω,v1spie---
10905,10905,3,δαίμονας,δαίμων,n-p---ma-
10906,10906,4,τοὺς,ὁ,l-p---ma-
10907,10907,5,ἐνθάδε,ἐνθάδε,d--------
10908,10908,6,·,·,u--------
10909,10909,1,οὐ,οὐ,d--------
10910,10910,2,γάρ,γάρ,g--------
10911,10911,3,μʼ,ἐγώ,g--------
10912,10912,4,ἔθρεψαν,τρέφω,v3paia---
10913,10913,5,",",",",u--------
10914,10914,6,οὐδʼ,οὐδέ,d--------
10915,10915,7,ἐγήρασαν,γηράσκω,v3paia---
10916,10916,8,τροφῇ,τροφή,n-s---fd-
10917,10917,9,.,.,u--------
10918,10918,1,Χορός,χορός,n-s---mn-
10919,10919,1,μαιμᾷ,μαιμάω,v3spia---
10920,10920,2,πέλας,πέλας,d--------
10921,10921,3,δίπους,δίπους,n-s---fn-
10922,10922,4,ὄφις,ὄφις,n-s---fn-
10923,10923,5,·,·,u--------
10924,10924,1,ἔχιδνα,ἔχιδνα,n-s---fn-
10925,10925,2,δʼ,δέ,g--------
10926,10926,3,ὥς,ὡς,d--------
10927,10927,4,μέ,ἐγώ,c--------
10928,10928,5,τις,τις,p-s---mn-
10929,10929,1,πόδα,πούς,n-s---ma-
10930,10930,2,δακοῦσʼ,δάκνω,a-s---ma-
10931,10931,3,ἔχει,ἔχω,v3spia---
10932,10932,4,.,.,u--------
10933,10933,1,ὀτοτοτοτοῖ,ὀτοτοῖ,i--------
10934,10934,2,",",",",u--------
10935,10935,1,μᾶ,μᾶ,n-s---fv-
10936,10936,2,Γᾶ,γῆ,n-s---fv-
10937,10937,3,μᾶ,μᾶ,n-s---fv-
10938,10938,4,Γᾶ,γῆ,n-s---fv-
10939,10939,5,βοὰν,βοή,n-s---fa-
10940,10940,1,φοβερὸν,φοβερός,a-s---fa-
10941,10941,2,ἀπότρεπε,ἀποτρέπω,v2spma---
10942,10942,3,",",",",u--------
10943,10943,1,ὦ,ὦ,i--------
10944,10944,2,πᾶ,πᾶ,n-s---mv-
10945,10945,3,",",",",u--------
10946,10946,4,Γᾶς,γῆ,n-s---fg-
10947,10947,5,παῖ,παῖς,n-s---mv-
10948,10948,6,",",",",u--------
10949,10949,7,Ζεῦ,Ζεύς,n-s---mv-
10950,10950,8,.,.,u--------
10951,10951,1,εἰ,εἰ,c--------
10952,10952,2,μή,μή,d--------
10953,10953,3,τις,τις,p-s---mn-
10954,10954,4,ἐς,εἰς,r--------
10955,10955,5,ναῦν,ναῦς,n-s---fa-
10956,10956,6,εἶσιν,εἶμι,v3spia---
10957,10957,7,αἰνέσας,αἰνέω,v-sapamn-
10958,10958,8,τάδε,ὅδε,p-p---na-
10959,10959,9,",",",",u--------
10960,10960,1,λακὶς,λακίς,n-s---fn-
10961,10961,2,χιτῶνος,χιτών,n-s---mg-
10962,10962,3,ἔργον,ἔργον,n-s---na-
10963,10963,4,οὐ,οὐ,d--------
10964,10964,5,κατοικτιεῖ,κατοικτίζω,v3sfia---
10965,10965,6,.,.,u--------
10966,10966,1,διωλόμεσθʼ,διόλλυμι,v1paim---
10967,10967,2,·,·,u--------
10968,10968,3,ἄσεπτʼ,ἄσεπτος,n-s---mv-
10969,10969,4,",",",",u--------
10970,10970,5,ἄναξ,ἄναξ,n-s---mv-
10971,10971,6,",",",",u--------
10972,10972,7,πάσχομεν,πάσχω,v1ppia---
10973,10973,8,—,—,u--------
10974,10974,1,πολλοὺς,πολύς,a-p---ma-
10975,10975,2,ἄνακτας,ἄναξ,n-p---ma-
10976,10976,3,",",",",u--------
10977,10977,4,παῖδας,παῖς,n-p---ma-
10978,10978,5,Αἰγύπτου,Αἴγυπτος,n-s---mg-
10979,10979,6,τάχα,τάχα,d--------
10980,10980,1,ὄψεσθε,ὁράω,v2pfim---
10981,10981,2,·,·,u--------
10982,10982,3,θαρσεῖτʼ,θαρσέω,a-s---mv-
10983,10983,4,",",",",u--------
10984,10984,5,οὐκ,οὐ,d--------
10985,10985,6,ἐρεῖτʼ,λέγω,a-s---fa-
10986,10986,7,ἀναρχίαν,ἀναρχία,n-s---fa-
10987,10987,8,.,.,u--------
10988,10988,1,ἰὼ,ἰώ,i--------
10989,10989,2,πόλεως,πόλις,n-s---fg-
10990,10990,3,ἀγοὶ,ἀγός,n-p---mv-
10991,10991,4,πρόμοι,πρόμος,n-p---mv-
10992,10992,5,",",",",u--------
10993,10993,6,δάμναμαι,δάμνημι,v1spie---
10994,10994,7,.,.,u--------
10995,10995,1,ἕλξειν,ἕλκω,v--fna---
10996,10996,2,ἔοιχʼ,ἔοικα,v1sria---
10997,10997,3,ὑμᾶς,σύ,p-p----a-
10998,10998,4,ἀποσπάσας,ἀποσπάω,v-pppafa-
10999,10999,5,κόμης,κόμη,n-s---fg-
11000,11000,6,",",",",u--------
11001,11001,1,ἐπεὶ,ἐπεί,c--------
11002,11002,2,οὐκ,οὐ,d--------
11003,11003,3,ἀκούετʼ,ἀκούω,v2ppia---
11004,11004,4,ὀξὺ,ὀξύς2,a-s---na-
11005,11005,5,τῶν,ὁ,l-p---mg-
11006,11006,6,ἐμῶν,ἐμός,a-p---mg-
11007,11007,7,λόγων,λόγος,n-p---mg-
11008,11008,8,.,.,u--------
11009,11009,1,οὗτος,οὗτος,a-s---mn-
11010,11010,2,",",",",u--------
11011,11011,3,τί,τι,d--------
11012,11012,4,ποιεῖς,ποιέω,v2spia---
11013,11013,5,;,;,u--------
11014,11014,6,ἐκ,ἐκ,r--------
11015,11015,7,ποίου,ποῖος,a-s---ng-
11016,11016,8,φρονήματος,φρόνημα,n-s---ng-
11017,11017,1,ἀνδρῶν,ἀνήρ,n-p---mg-
11018,11018,2,Πελασγῶν,Πελασγός,n-p---mg-
11019,11019,3,τήνδʼ,ὅδε,a-p---mg-
11020,11020,4,ἀτιμάζεις,ἀτιμάζω,v2spia---
11021,11021,5,χθόνα,χθών,n-s---fa-
11022,11022,6,;,;,u--------
11023,11023,1,ἀλλʼ,ἀλλά,d--------
11024,11024,2,ἦ,ἦ,d--------
11025,11025,3,γυναικῶν,γυνή,n-p---fg-
11026,11026,4,ἐς,εἰς,r--------
11027,11027,5,πόλιν,πόλις,n-s---fa-
11028,11028,6,δοκεῖς,δοκέω,v2spia---
11029,11029,7,μολεῖν,βλώσκω,v--ana---
11030,11030,8,;,;,u--------
11031,11031,1,κάρβανος,κάρβανος,a-s---fn-
11032,11032,2,ὢν,εἰμί,v-sppamn-
11033,11033,3,δʼ,δέ,g--------
11034,11034,4,Ἕλλησιν,Ἕλλην,n-p---md-
11035,11035,5,ἐγχλίεις,ἐγχλίω,v2spia---
11036,11036,6,ἄγαν,ἄγαν,d--------
11037,11037,7,·,·,u--------
11038,11038,1,καὶ,καί,d--------
11039,11039,2,πόλλʼ,πολύς,n-p---fn-
11040,11040,3,ἁμαρτὼν,ἁμαρτάνω,v-sapamn-
11041,11041,4,οὐδὲν,οὐδείς,a-s---na-
11042,11042,5,ὤρθωσας,ὀρθόω,v2saia---
11043,11043,6,φρενί,φρήν,n-s---fd-
11044,11044,7,.,.,u--------
11045,11045,1,τί,τι,d--------
11046,11046,2,δʼ,δέ,g--------
11047,11047,3,ἠμπλάκηται,ἀμπλακεῖν,v3srie---
11048,11048,4,τῶνδʼ,ὅδε,p-p---ng-
11049,11049,5,ἐμοὶ,ἐγώ,p-s---md-
11050,11050,6,δίκης,δίκη,n-s---fg-
11051,11051,7,ἄτερ,ἄτερ,r--------
11052,11052,8,;,;,u--------
11053,11053,1,ξένος,ξένος,a-s---mn-
11054,11054,2,μὲν,μέν,g--------
11055,11055,3,εἶναι,εἰμί,v--pna---
11056,11056,4,πρῶτον,πρῶτος,a-s---nn-
11057,11057,5,οὐκ,οὐ,d--------
11058,11058,6,ἐπίστασαι,ἐφίστημι,v2spie---
11059,11059,7,.,.,u--------
11060,11060,1,πῶς,πως,d--------
11061,11061,2,δʼ,δέ,g--------
11062,11062,3,οὐχί,οὐ,d--------
11063,11063,4,;,;,u--------
11064,11064,5,τἄμʼ,ἐγώ,d--------
11065,11065,6,ὀλωλόθʼ,ὄλλυμι,v-srpama-
11066,11066,7,εὑρίσκων,εὑρίσκω,v-sppamn-
11067,11067,8,ἄγω,ἄγω,v1spia---
11068,11068,9,.,.,u--------
11069,11069,1,ποίοισιν,ποιέω,v-pppamd-
11070,11070,2,εἰπὼν,λέγω,v-sapamn-
11071,11071,3,προξένοις,πρόξενος,n-p---md-
11072,11072,4,ἐγχωρίοις,ἐγχώριος,a-p---md-
11073,11073,5,;,;,u--------
11074,11074,1,Ἑρμῇ,Ἑρμῆς,n-s---md-
11075,11075,2,μεγίστῳ,μέγας,a-s---md-
11076,11076,3,προξένῳ,πρόξενος,n-s---md-
11077,11077,4,μαστηρίῳ,μαστήριος,a-s---md-
11078,11078,5,.,.,u--------
11079,11079,1,θεοῖσιν,θεός,n-p---md-
11080,11080,2,εἰπὼν,λέγω,v-sapamn-
11081,11081,3,τοὺς,ὁ,l-p---ma-
11082,11082,4,θεοὺς,θεός,n-p---ma-
11083,11083,5,οὐδὲν,οὐδείς,a-s---na-
11084,11084,6,σέβῃ,σέβομαι,v2spie---
11085,11085,7,.,.,u--------
11086,11086,1,τοὺς,ὅς,p-p---ma-
11087,11087,2,ἀμφὶ,ἀμφί,r--------
11088,11088,3,Νεῖλον,Νεῖλος,n-s---ma-
11089,11089,4,δαίμονας,δαίμων,n-p---ma-
11090,11090,5,σεβίζομαι,σεβίζω,v1spie---
11091,11091,6,.,.,u--------
11092,11092,1,οἱ,ὁ,l-p---mn-
11093,11093,2,δʼ,δέ,g--------
11094,11094,3,ἐνθάδʼ,ἐνθάδε,d--------
11095,11095,4,οὐδέν,οὐδείς,p-s---na-
11096,11096,5,",",",",u--------
11097,11097,6,ὡς,ὡς,c--------
11098,11098,7,ἐγὼ,ἐγώ,p-s---mn-
11099,11099,8,σέθεν,σύ,p-s----g-
11100,11100,9,κλύω,κλύω,v1spia---
11101,11101,10,;,;,u--------
11102,11102,1,ἄγοιμʼ,ἄγω,v2spoe---
11103,11103,2,ἄν,ἄν,g--------
11104,11104,3,",",",",u--------
11105,11105,4,εἴ,εἰ,c--------
11106,11106,5,τις,τις,p-s---mn-
11107,11107,6,τάσδε,ὅδε,p-p---fa-
11108,11108,7,μὴ,μή,d--------
11109,11109,8,ʼξαιρήσεται,ἐξαιρέω,v3sfim---
11110,11110,9,.,.,u--------
11111,11111,1,κλάοις,κλαίω,v2spoa---
11112,11112,2,ἄν,ἄν,g--------
11113,11113,3,",",",",u--------
11114,11114,4,εἰ,εἰ,c--------
11115,11115,5,ψαύσειας,ψαύω,v2saoa---
11116,11116,6,",",",",u--------
11117,11117,7,οὐ,οὐ,d--------
11118,11118,8,μάλʼ,μάλα,d--------
11119,11119,9,ἐς,εἰς,r--------
11120,11120,10,μακράν,μακράν,d--------
11121,11121,11,.,.,u--------
11122,11122,1,ἤκουσα,ἀκούω,v1saia---
11123,11123,2,τοὔπος,ἔπος,n-s---na-
11124,11124,3,δʼ,δέ,g--------
11125,11125,4,οὐδαμῶς,οὐδαμῶς,d--------
11126,11126,5,φιλόξενον,φιλόξενος,a-s---na-
11127,11127,6,.,.,u--------
11128,11128,1,οὐ,οὐ,d--------
11129,11129,2,γὰρ,γάρ,g--------
11130,11130,3,ξενοῦμαι,ξενόω,v1spie---
11131,11131,4,τοὺς,ὁ,l-p---ma-
11132,11132,5,θεῶν,θεός,n-p---mg-
11133,11133,6,συλήτορας,συλήτωρ,n-p---ma-
11134,11134,7,.,.,u--------
11135,11135,1,λέγοιμʼ,λέγω,v2spoa---
11136,11136,2,ἂν,ἄν,g--------
11137,11137,3,ἐλθὼν,ἔρχομαι,v-sapamn-
11138,11138,4,παισὶν,παῖς,n-p---md-
11139,11139,5,Αἰγύπτου,Αἴγυπτος,n-s---mg-
11140,11140,6,τάδε,ὅδε,p-p---na-
11141,11141,7,.,.,u--------
11142,11142,1,ἀβουκόλητον,ἀβουκόλητος,a-s---nn-
11143,11143,2,τοῦτʼ,οὗτος,a-s---nn-
11144,11144,3,ἐμῷ,ἐμός,a-s---md-
11145,11145,4,",",",",u--------
11146,11146,5,φρονήματι,φρόνημα,n-s---nd-
11147,11147,6,.,.,u--------
11148,11148,1,ἀλλʼ,ἀλλά,d--------
11149,11149,2,ὡς,ὡς,d--------
11150,11150,3,ἂν,ἄν,g--------
11151,11151,4,εἰδὼς,οἶδα,v-srpamn-
11152,11152,5,ἐννέπω,ἐνέπω,v1spsa---
11153,11153,6,σαφέστερον,σαφής,a-s---nac
11154,11154,7,",",",",u--------
11155,11155,8,—,—,u--------
11156,11156,1,καὶ,καί,d--------
11157,11157,2,γὰρ,γάρ,g--------
11158,11158,3,πρέπει,πρέπω,v3spia---
11159,11159,4,κήρυκʼ,κῆρυξ,n-s---ma-
11160,11160,5,ἀπαγγέλλειν,ἀπαγγέλλω,v--pna---
11161,11161,6,τορῶς,τορός,d--------
11162,11162,1,ἕκαστα,ἕκαστος,a-p---na-
11163,11163,2,",",",",u--------
11164,11164,3,—,—,u--------
11165,11165,4,πῶς,πως,d--------
11166,11166,5,φῶ,φημί,v1s-sa---
11167,11167,6,",",",",u--------
11168,11168,7,πρὸς,πρός,r--------
11169,11169,8,τίνος,τίς,p-s---mg-
11170,11170,9,τʼ,σύ,l-s---fg-
11171,11171,10,ἀφαιρεθεὶς,ἀφαιρέω,v-sappmn-
11172,11172,1,ἥκειν,ἥκω,v--pna---
11173,11173,2,γυναικῶν,γυνή,n-p---fg-
11174,11174,3,αὐτανέψιον,αὐτανέψιος,n-s---ma-
11175,11175,4,στόλον,στόλος,n-s---ma-
11176,11176,5,;,;,u--------
11177,11177,1,οὔτοι,οὔτοι,d--------
11178,11178,2,δικάζει,δικάζω,v3spia---
11179,11179,3,ταῦτα,οὗτος,a-p---na-
11180,11180,4,μαρτύρων,μάρτυς,n-p---mg-
11181,11181,5,ὕπο,ὑπό,r--------
11182,11182,1,Ἄρης,Ἄρης,n-s---mn-
11183,11183,2,·,·,u--------
